Time step	Time[s]	Domain	Location	Type	Threshold 1	[%]	Threshold 2	[%]
154	1392.4928617594303	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
154	1392.4928617594303	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
154	1392.4928617594303	Right active material	Volume	Saturation	0.95	1.3067844463016858	0.99	0.0
155	1395.2676797313713	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
155	1395.2676797313713	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Right active material	Active interface	Saturation	0.95	14.392854542364892	0.99	0.0
155	1395.2676797313713	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
155	1395.2676797313713	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
155	1395.2676797313713	Right active material	Volume	Saturation	0.95	1.443769917723082	0.99	0.0
156	1398.0424977033124	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
156	1398.0424977033124	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Right active material	Active interface	Saturation	0.95	15.430855238140861	0.99	0.0
156	1398.0424977033124	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
156	1398.0424977033124	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
156	1398.0424977033124	Right active material	Volume	Saturation	0.95	1.578634871011019	0.99	0.0
157	1400.8173156752534	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
157	1400.8173156752534	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Right active material	Active interface	Saturation	0.95	16.46804689206507	0.99	0.0
157	1400.8173156752534	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
157	1400.8173156752534	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
157	1400.8173156752534	Right active material	Volume	Saturation	0.95	1.7304033831342365	0.99	0.0
158	1403.5921336471945	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
158	1403.5921336471945	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Right active material	Active interface	Saturation	0.95	17.637112367822105	0.99	0.0
158	1403.5921336471945	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
158	1403.5921336471945	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
158	1403.5921336471945	Right active material	Volume	Saturation	0.95	1.8801725495887645	0.99	0.0
159	1406.3669516191355	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
159	1406.3669516191355	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Right active material	Active interface	Saturation	0.95	18.777861378768414	0.99	0.0
159	1406.3669516191355	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
159	1406.3669516191355	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
159	1406.3669516191355	Right active material	Volume	Saturation	0.95	2.0433918596326532	0.99	0.0
160	1409.1417695910766	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
160	1409.1417695910766	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Right active material	Active interface	Saturation	0.95	20.214719707449788	0.99	0.0
160	1409.1417695910766	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
160	1409.1417695910766	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
160	1409.1417695910766	Right active material	Volume	Saturation	0.95	2.26144170998453	0.99	0.0
161	1411.9165875630176	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
161	1411.9165875630176	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Right active material	Active interface	Saturation	0.95	21.727627970194263	0.99	0.0
161	1411.9165875630176	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
161	1411.9165875630176	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
161	1411.9165875630176	Right active material	Volume	Saturation	0.95	2.4644055884726623	0.99	0.0
162	1414.6914055349587	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
162	1414.6914055349587	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Right active material	Active interface	Saturation	0.95	23.25752611182514	0.99	0.0
162	1414.6914055349587	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
162	1414.6914055349587	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
162	1414.6914055349587	Right active material	Volume	Saturation	0.95	2.7011765846313565	0.99	0.0
163	1417.4662235068997	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
163	1417.4662235068997	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Right active material	Active interface	Saturation	0.95	24.89664490344026	0.99	0.0
163	1417.4662235068997	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
163	1417.4662235068997	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
163	1417.4662235068997	Right active material	Volume	Saturation	0.95	2.985083669585214	0.99	0.0
164	1420.2410414788408	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
164	1420.2410414788408	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Right active material	Active interface	Saturation	0.95	26.66035614022253	0.99	0.0
164	1420.2410414788408	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
164	1420.2410414788408	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
164	1420.2410414788408	Right active material	Volume	Saturation	0.95	3.2423328122898782	0.99	0.0
165	1423.0158594507818	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
165	1423.0158594507818	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Right active material	Active interface	Saturation	0.95	28.53086090143382	0.99	0.0
165	1423.0158594507818	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
165	1423.0158594507818	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
165	1423.0158594507818	Right active material	Volume	Saturation	0.95	3.5463545263953953	0.99	0.0
166	1425.7906774227229	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
166	1425.7906774227229	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Right active material	Active interface	Saturation	0.95	30.507350145222414	0.99	0.0
166	1425.7906774227229	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
166	1425.7906774227229	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
166	1425.7906774227229	Right active material	Volume	Saturation	0.95	3.8853344965868106	0.99	0.0
167	1428.565495394664	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
167	1428.565495394664	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Right active material	Active interface	Saturation	0.95	32.589823871588244	0.99	0.0
167	1428.565495394664	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
167	1428.565495394664	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
167	1428.565495394664	Right active material	Volume	Saturation	0.95	4.1946272129098015	0.99	0.0
168	1431.340313366605	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
168	1431.340313366605	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Right active material	Active interface	Saturation	0.95	34.56631311537679	0.99	0.0
168	1431.340313366605	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
168	1431.340313366605	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
168	1431.340313366605	Right active material	Volume	Saturation	0.95	4.573594096475004	0.99	0.0
169	1434.115131338546	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
169	1434.115131338546	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Right active material	Active interface	Saturation	0.95	37.083242316124284	0.99	0.0
169	1434.115131338546	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Electrolyte	Separator	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Electrolyte	Right electrode	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Left active material	Volume	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Left active material	Volume	Saturation	0.95	0.0	0.99	0.0
169	1434.115131338546	Right active material	Volume	Depletion	0.05	0.0	0.01	0.0
169	1434.115131338546	Right active material	Volume	Saturation	0.95	4.961285397503558	0.99	0.0
170	1436.889949310487	Electrolyte	Left activeinterface	Depletion	0.05	0.0	0.01	0.0
170	1436.889949310487	Electrolyte	Right active interface	Depletion	0.05	0.0	0.01	0.0
170	1436.889949310487	Left active material	Active interface	Depletion	0.05	0.0	0.01	0.0
170	1436.889949310487	Left active material	Active interface	Saturation	0.95	0.0	0.99	0.0
170	1436.889949310487	Right active material	Active interface	Depletion	0.05	0.0	0.01	0.0
170	1436.889949310487	Right active material	Active interface	Saturation	0.95	39.859064909426955	0.99	0.0
170	1436.889949310487	Electrolyte	Left electrode	Depletion	0.05	0.0	0.01	0.0
