Domain	Time step	Time[s]	Field	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Electrolyte + Separator	81	824.1943357427357	Normalized concentration	[]	1.0	1.025349023380656	0.7265917147652334	1.4320950425393908	0.3181423312709778	31.027710956610427	0.025349023380655922	2.534902338065592
Right active material	81	824.1943357427357	Intercalation fraction	[]	0.04	0.5266671315814085	0.4189718382801521	0.6220439601217855	0.03141840027120963	5.96551377277973	0.48666713158140856	1216.6678289535214
Left active material	81	824.1943357427357	Potential vs Li.	[V]	0.0	0.23816887301553974	0.23808900163467558	0.23832703306617053	1.0481606413118156e-05	0.004400913637622445	0.23816887301553974	0.0
Electrolyte, left electrode	81	824.1943357427357	Potential vs Li.	[V]	-3.6801572266265046	-3.669921833491178	-3.6754667603060613	-3.665979153378937	0.00044778449830977914	0.012201472364424341	0.010235393135326731	-0.27812380028962036
Separator	81	824.1943357427357	Potential vs Li.	[V]	-3.6801572266265046	-3.678120898391778	-3.68078377067461	-3.675400165414374	0.0007825961191404656	0.021277063499519116	0.0020363282347264366	-0.055332642311944936
Electrolyte, right electrode	81	824.1943357427357	Potential vs Li.	[V]	-3.6801572266265046	-3.684203532701328	-3.6866285976584967	-3.680737595792209	0.0002786308079587783	0.007562850572325689	-0.00404630607482348	0.10994927188294654
Electrolyte + Separator	81	824.1943357427357	Potential vs Li.	[V]	-3.6801572266265046	-3.677204880562939	-3.6866285976584967	-3.665979153378937	0.009409567966609026	0.25588914059008117	0.0029523460635654253	-0.08022336769213953
Right active material	81	824.1943357427357	Potential vs Li.	[V]	-3.346647603707168	-3.6073127331045414	-3.607328158872621	-3.607305111952787	1.1701459670075539e-06	3.2438162521048557e-05	-0.2606651293973732	7.788843053228182
Left active material	82	835.2936076304999	Intercalation fraction	[]	0.92	0.6415687974560068	0.549396472165578	0.8329733707030557	0.05904072666850377	9.202555813590795	-0.27843120254399323	-30.26426114608622
Electrolyte, left electrode	82	835.2936076304999	Normalized concentration	[]	1.0	1.2739488454329784	1.0624156127294284	1.4319709599916377	0.017534811010222227	1.3764140587801896	0.27394884543297837	27.394884543297838
Separator	82	835.2936076304999	Normalized concentration	[]	1.0	0.9739508613688344	0.8891144776036989	1.06474160441156	0.025526714690808132	2.6209448241478372	-0.026049138631165647	-2.6049138631165647
Electrolyte, right electrode	82	835.2936076304999	Normalized concentration	[]	1.0	0.7926858210807252	0.727251269821205	0.8905104989951574	0.007689976179537787	0.9701165297806223	-0.20731417891927484	-20.731417891927485
Electrolyte + Separator	82	835.2936076304999	Normalized concentration	[]	1.0	1.0253399755827803	0.727251269821205	1.4319709599916377	0.31790784690595053	31.005115812953534	0.02533997558278034	2.533997558278034
Right active material	82	835.2936076304999	Intercalation fraction	[]	0.04	0.533220987362755	0.4259294855457371	0.6300384158710103	0.031392744158871076	5.887379698634699	0.49322098736275505	1233.0524684068876
Left active material	82	835.2936076304999	Potential vs Li.	[V]	0.0	0.24254994585988188	0.2424700774589946	0.24270810268266196	1.0481367168473456e-05	0.004321323235636931	0.24254994585988188	0.0
Electrolyte, left electrode	82	835.2936076304999	Potential vs Li.	[V]	-3.6801572266265046	-3.669934863037608	-3.675479476871365	-3.6659922366029116	0.00044776618889917624	0.012200930142072925	0.0102223635888965	-0.27776975165452505
Separator	82	835.2936076304999	Potential vs Li.	[V]	-3.6801572266265046	-3.6781335663499717	-3.680796352997975	-3.675412894169519	0.0007825853287905572	0.021276696853795848	0.0020236602765328904	-0.05498841902436658
Electrolyte, right electrode	82	835.2936076304999	Potential vs Li.	[V]	-3.6801572266265046	-3.6841975286781903	-3.6866030450554756	-3.680750342155432	0.00027673390575444707	0.007511375370079629	-0.004040302051685707	0.10978612605063444
Electrolyte + Separator	82	835.2936076304999	Potential vs Li.	[V]	-3.6801572266265046	-3.677209623552273	-3.6866030450554756	-3.6659922366029116	0.009397305404934867	0.255555335892351	0.002947603074231697	-0.08009448761877169
Right active material	82	835.2936076304999	Potential vs Li.	[V]	-3.346647603707168	-3.6087525705610455	-3.6087680713293926	-3.608744858145581	1.1788835789479688e-06	3.266734296399993e-05	-0.2621049668538773	7.8318663298620645
Left active material	83	846.3928795182641	Intercalation fraction	[]	0.92	0.6378690401600854	0.5464614111387464	0.8293289905374476	0.05846240406242041	9.16526753637659	-0.28213095983991465	-30.666408678251592
Electrolyte, left electrode	83	846.3928795182641	Normalized concentration	[]	1.0	1.2737422016167501	1.062193616287651	1.431785870368195	0.017536582876175405	1.3767764665331468	0.2737422016167501	27.374220161675012
Separator	83	846.3928795182641	Normalized concentration	[]	1.0	0.9737214237402725	0.8888794592077044	1.06451941656026	0.025528880646386753	2.621784837423671	-0.026278576259727515	-2.6278576259727515
Electrolyte, right electrode	83	846.3928795182641	Normalized concentration	[]	1.0	0.7929344660786851	0.7280211259634864	0.8902714538875108	0.007640088360086878	0.9635207809622882	-0.20706553392131488	-20.70655339213149
Electrolyte + Separator	83	846.3928795182641	Normalized concentration	[]	1.0	1.0253273235884732	0.7280211259634864	1.431785870368195	0.31762045057250793	30.977468683940828	0.025327323588473227	2.5327323588473227
Right active material	83	846.3928795182641	Intercalation fraction	[]	0.04	0.5397748431441016	0.4329360055227341	0.6384857875009182	0.031381267911368804	5.8137700024256835	0.49977484314410164	1249.437107860254
Left active material	83	846.3928795182641	Potential vs Li.	[V]	0.0	0.247013525986068	0.24693365854060956	0.24717168132385706	1.0481285004987001e-05	0.004243202862329321	0.247013525986068	0.0
Electrolyte, left electrode	83	846.3928795182641	Potential vs Li.	[V]	-3.6801572266265046	-3.6699484922446897	-3.6754926120533415	-3.666006117291214	0.00044772951913608596	0.012199885640952373	0.01020873438181491	-0.27739940858920764
Separator	83	846.3928795182641	Potential vs Li.	[V]	-3.6801572266265046	-3.6781466333976742	-3.6808093271479314	-3.675426042702933	0.0007825693109360886	0.021276185778722725	0.0020105932288303485	-0.054633351376495456
Electrolyte, right electrode	83	846.3928795182641	Potential vs Li.	[V]	-3.6801572266265046	-3.6841914186149	-3.686575384150653	-3.680763455010546	0.00027471146722074464	0.00745649278244601	-0.004034191988395275	0.10962009881554174
Electrolyte + Separator	83	846.3928795182641	Potential vs Li.	[V]	-3.6801572266265046	-3.6772146338143514	-3.686575384150653	-3.666006117291214	0.009384586111041086	0.25520909290264937	0.002942592812153144	-0.07995834500936623
Right active material	83	846.3928795182641	Potential vs Li.	[V]	-3.346647603707168	-3.6101321519543985	-3.6101477361253402	-3.6101243454795284	1.1882278409144984e-06	3.291369376244579e-05	-0.26348454824723033	7.873089116265533
Left active material	84	857.4921514060283	Intercalation fraction	[]	0.92	0.634169282864164	0.5435020204640715	0.8255810911603696	0.05788264827646902	9.127318184667795	-0.2858307171358361	-31.06855621041696
Electrolyte, left electrode	84	857.4921514060283	Normalized concentration	[]	1.0	1.2735089170559935	1.0619698837744886	1.4315531726724642	0.017536158745514233	1.3769953638046184	0.27350891705599345	27.350891705599345
Separator	84	857.4921514060283	Normalized concentration	[]	1.0	0.9735012263009593	0.8886650178023421	1.0642952608149439	0.025527746704549627	2.6222613813779927	-0.026498773699040745	-2.6498773699040745
Electrolyte, right electrode	84	857.4921514060283	Normalized concentration	[]	1.0	0.7932007878661632	0.7288244222412467	0.890053292528009	0.007589778401474435	0.9568546221298913	-0.20679921213383679	-20.67992121338368
Electrolyte + Separator	84	857.4921514060283	Normalized concentration	[]	1.0	1.0253120335300479	0.7288244222412467	1.4315531726724642	0.3173034855495921	30.9470166323073	0.02531203353004785	2.531203353004785
Right active material	84	857.4921514060283	Intercalation fraction	[]	0.04	0.5463286989254481	0.43998190046479274	0.6474913355571225	0.031384779854270524	5.744669814341302	0.5063286989254481	1265.82174731362
Left active material	84	857.4921514060283	Potential vs Li.	[V]	0.0	0.25155738470518507	0.2514775164059012	0.251715540116915	1.048134316179117e-05	0.004166581384231391	0.25155738470518507	0.0
Electrolyte, left electrode	84	857.4921514060283	Potential vs Li.	[V]	-3.6801572266265046	-3.6699616192749764	-3.6755051150197926	-3.6660196497539514	0.00044767901957822254	0.012198465979224228	0.010195607351528135	-0.277042711049445
Separator	84	857.4921514060283	Potential vs Li.	[V]	-3.6801572266265046	-3.678159058783657	-3.680821655328651	-3.6754385596167913	0.000782550542562502	0.02127560363908576	0.0019981678428475647	-0.05429571944346596
Electrolyte, right electrode	84	857.4921514060283	Potential vs Li.	[V]	-3.6801572266265046	-3.6841856922295224	-3.68654835609595	-3.6807759023169195	0.00027275889693513555	0.0074035056786142875	-0.004028465603017839	0.10946449716526428
Electrolyte + Separator	84	857.4921514060283	Potential vs Li.	[V]	-3.6801572266265046	-3.677219506565456	-3.68654835609595	-3.6660196497539514	0.009372435884044085	0.25487833585430947	0.002937720061048754	-0.07982593895157242
Right active material	84	857.4921514060283	Potential vs Li.	[V]	-3.346647603707168	-3.6114260658733266	-3.6114417325653885	-3.611418170427503	1.197247658163923e-06	3.3151659104331194e-05	-0.2647784621661584	7.91175210299574
Left active material	85	868.5914232937924	Intercalation fraction	[]	0.92	0.6304695255682425	0.5405186787007891	0.821723696652594	0.0573028277232013	9.088913166980387	-0.2895304744317575	-31.470703742582334
Electrolyte, left electrode	85	868.5914232937924	Normalized concentration	[]	1.0	1.2732633582423414	1.0617555056712227	1.43128917877788	0.01753377838966864	1.3770739789337925	0.2732633582423414	27.32633582423414
Separator	85	868.5914232937924	Normalized concentration	[]	1.0	0.9732982149610292	0.8884755443511824	1.0640802631003732	0.025524315834762553	2.622455835467257	-0.026701785038970804	-2.6701785038970804
Electrolyte, right electrode	85	868.5914232937924	Normalized concentration	[]	1.0	0.7934704648131905	0.7295995787882659	0.8898600595607719	0.0075423354771572025	0.9505502487640323	-0.2065295351868095	-20.65295351868095
Electrolyte + Separator	85	868.5914232937924	Normalized concentration	[]	1.0	1.0252951925542682	0.7295995787882659	1.43128917877788	0.31697539179581175	30.9155250212523	0.025295192554268153	2.5295192554268153
Right active material	85	868.5914232937924	Intercalation fraction	[]	0.04	0.5528825547067947	0.44705676455685733	0.6568848384669408	0.03140291098125273	5.679852025334677	0.5128825547067947	1282.2063867669867
Left active material	85	868.5914232937924	Potential vs Li.	[V]	0.0	0.2561784286026824	0.2560985578425897	0.2563365854722031	1.0481525753822971e-05	0.004091494280368785	0.2561784286026824	0.0
Electrolyte, left electrode	85	868.5914232937924	Potential vs Li.	[V]	-3.6801572266265046	-3.6699739073228503	-3.6755167018755253	-3.6660324475384582	0.0004476196383548159	0.01219680710702831	0.010183319303654237	-0.2767088109708018
Separator	85	868.5914232937924	Potential vs Li.	[V]	-3.6801572266265046	-3.6781705693146334	-3.6808330659087454	-3.6754501607417827	0.0007825317547577293	0.021275026266739373	0.0019866573118711983	-0.053982946638731266
Electrolyte, right electrode	85	868.5914232937924	Potential vs Li.	[V]	-3.6801572266265046	-3.684180433299224	-3.6865236016197174	-3.6807874282675948	0.0002709726988887996	0.007355033332227822	-0.004023206672719493	0.10932159755596778
Electrolyte + Separator	85	868.5914232937924	Potential vs Li.	[V]	-3.6801572266265046	-3.677224095581392	-3.6865236016197174	-3.6660324475384582	0.009361126513983839	0.2545704659455569	0.0029331310451126136	-0.07970124275916687
Right active material	85	868.5914232937924	Potential vs Li.	[V]	-3.346647603707168	-3.612619105535514	-3.6126348470304346	-3.612611128363812	1.2054621052180276e-06	3.33680930649536e-05	-0.26597150182834595	7.947400901538676
Left active material	86	879.6906951815566	Intercalation fraction	[]	0.92	0.6267697682723211	0.5375117101864788	0.8177496909158455	0.05672431931906615	9.050264098633129	-0.2932302317276789	-31.87285127474771
Electrolyte, left electrode	86	879.6906951815566	Normalized concentration	[]	1.0	1.2730109762916042	1.061546505888775	1.4310062015990248	0.017530213559133312	1.3770669605839225	0.2730109762916042	27.30109762916042
Separator	86	879.6906951815566	Normalized concentration	[]	1.0	0.9731022360599593	0.8882941297204514	1.0638705490176494	0.025520511711516217	2.622593060193661	-0.02689776394004073	-2.689776394004073
Electrolyte, right electrode	86	879.6906951815566	Normalized concentration	[]	1.0	0.7937429403062571	0.7303416167060294	0.8896745617036601	0.007497153850370142	0.9445317204926806	-0.20625705969374286	-20.625705969374287
Electrolyte + Separator	86	879.6906951815566	Normalized concentration	[]	1.0	1.0252775546673223	0.7303416167060294	1.4310062015990248	0.3166406511458118	30.883408078562105	0.02527755466732229	2.527755466732229
Right active material	86	879.6906951815566	Intercalation fraction	[]	0.04	0.5594364104881412	0.4541491643297889	0.6664673259002077	0.03143471870227297	5.618997639933296	0.5194364104881412	1298.591026220353
Left active material	86	879.6906951815566	Potential vs Li.	[V]	0.0	0.26087241520841997	0.26079254057598467	0.26103057475357094	1.0481817719961964e-05	0.0040179862296219	0.26087241520841997	0.0
Electrolyte, left electrode	86	879.6906951815566	Potential vs Li.	[V]	-3.6801572266265046	-3.669986109708432	-3.675528165629731	-3.666045222876761	0.00044755532203049725	0.012195014058668362	0.010171116918072709	-0.2763772385723933
Separator	86	879.6906951815566	Potential vs Li.	[V]	-3.6801572266265046	-3.678181966167836	-3.6808443622084277	-3.675461638729026	0.0007825155139407247	0.021274518801347814	0.001975260458668693	-0.053673262771964714
Electrolyte, right electrode	86	879.6906951815566	Potential vs Li.	[V]	-3.6801572266265046	-3.6841751510451983	-3.6865001474020036	-3.6807988523153266	0.0002692653211181934	0.00730870032174171	-0.004017924418693752	0.10917806417680881
Electrolyte + Separator	86	879.6906951815566	Potential vs Li.	[V]	-3.6801572266265046	-3.677228622151378	-3.6865001474020036	-3.666045222876761	0.009349858631452029	0.2542637293512051	0.0029286044751266616	-0.07957824339508532
Right active material	86	879.6906951815566	Potential vs Li.	[V]	-3.346647603707168	-3.61370747016299	-3.6137232801744013	-3.613699412584837	1.2132606905246562e-06	3.357384903292371e-05	-0.2670598664558219	7.979921942184555
Left active material	87	890.7899670693208	Intercalation fraction	[]	0.92	0.6230700109763997	0.5344814273763884	0.8136505149481197	0.05614850109710726	9.011587800396336	-0.29692998902360035	-32.27499880691308
Electrolyte, left electrode	87	890.7899670693208	Normalized concentration	[]	1.0	1.2727490992637391	1.0613313241461773	1.4307087545395316	0.017526235095857864	1.3770377135589142	0.27274909926373914	27.274909926373915
Separator	87	890.7899670693208	Normalized concentration	[]	1.0	0.9728976972795444	0.888101173025826	1.0636546490124443	0.02551753502214903	2.6228384642582463	-0.02710230272045555	-2.710230272045555
